Mention,Start index,End index,Title,Wikipedia link
אמר,180,180,אמר (קטלוניה),https://he.wikipedia.org/wiki/אמר (קטלוניה)
אמר,180,180,דיבור,https://he.wikipedia.org/wiki/דיבור
מר,181,181,מר,https://he.wikipedia.org/wiki/מר
מר,181,181,מר ת'נרדייה,https://he.wikipedia.org/wiki/מר ת'נרדייה
שהכהנים,183,183,כהן,https://he.wikipedia.org/wiki/כהן
לאכול,185,185,אוכל,https://he.wikipedia.org/wiki/אוכל
לאכול,185,185,אכילה,https://he.wikipedia.org/wiki/אכילה
לאכול,185,185,אכילה בסוכה,https://he.wikipedia.org/wiki/אכילה בסוכה
לאכול,185,185,בשר,https://he.wikipedia.org/wiki/בשר
מכדי,187,187,וחשוב מכך,https://he.wikipedia.org/wiki/וחשוב מכך
כהנים,188,188,כהן,https://he.wikipedia.org/wiki/כהן
כהנים,188,188,כהן (איש דת),https://he.wikipedia.org/wiki/כהן (איש דת)
כהנים,188,188,כהן (ביתא ישראל),https://he.wikipedia.org/wiki/כהן (ביתא ישראל)
כהנים,188,188,כהן (יהדות),https://he.wikipedia.org/wiki/כהן (יהדות)
כהנים,188,188,כהן (מבוכים ודרקונים),https://he.wikipedia.org/wiki/כהן (מבוכים ודרקונים)
כהנים,188,188,כהנים,https://he.wikipedia.org/wiki/כהנים
כהנים,188,188,כוהן,https://he.wikipedia.org/wiki/כוהן
כהנים,188,188,פלאמן,https://he.wikipedia.org/wiki/פלאמן
כהנים,188,188,קס,https://he.wikipedia.org/wiki/קס
כהנים,188,188,שלוש עשרה ערי הכהנים,https://he.wikipedia.org/wiki/שלוש עשרה ערי הכהנים
קא,190,190,אותו ואת בנו לא תשחטו ביום אחד,https://he.wikipedia.org/wiki/אותו ואת בנו לא תשחטו ביום אחד
קא,190,190,טומאת מצורע,https://he.wikipedia.org/wiki/טומאת מצורע
קא,190,190,קא,https://he.wikipedia.org/wiki/קא
קא,190,190,קא (קרקס השמש),https://he.wikipedia.org/wiki/קא (קרקס השמש)
תרומה,192,192,התרמה,https://he.wikipedia.org/wiki/התרמה
תרומה,192,192,חלה (מתנות כהונה),https://he.wikipedia.org/wiki/חלה (מתנות כהונה)
תרומה,192,192,פרשת תרומה,https://he.wikipedia.org/wiki/פרשת תרומה
תרומה,192,192,צדקה,https://he.wikipedia.org/wiki/צדקה
תרומה,192,192,תרומה,https://he.wikipedia.org/wiki/תרומה
תרומה,192,192,תרומה (הלכה),https://he.wikipedia.org/wiki/תרומה (הלכה)
תרומה,192,192,תרומה (פרשה),https://he.wikipedia.org/wiki/תרומה (פרשה)
תרומה,192,192,תרומה גדולה,https://he.wikipedia.org/wiki/תרומה גדולה
תרומה,192,192,תרומות ומעשרות,https://he.wikipedia.org/wiki/תרומות ומעשרות
צאת,194,194,יציאת מצרים,https://he.wikipedia.org/wiki/יציאת מצרים
הכוכבים,195,195,כוכב,https://he.wikipedia.org/wiki/כוכב
הכוכבים,195,195,כוכב (סמל),https://he.wikipedia.org/wiki/כוכב (סמל)
הכוכבים,195,195,כוכב קולנוע,https://he.wikipedia.org/wiki/כוכב קולנוע
הכוכבים,195,195,כוכבים,https://he.wikipedia.org/wiki/כוכבים
צאת,198,198,יציאת מצרים,https://he.wikipedia.org/wiki/יציאת מצרים
הכוכבים,199,199,כוכב,https://he.wikipedia.org/wiki/כוכב
הכוכבים,199,199,כוכב (סמל),https://he.wikipedia.org/wiki/כוכב (סמל)
הכוכבים,199,199,כוכב קולנוע,https://he.wikipedia.org/wiki/כוכב קולנוע
הכוכבים,199,199,כוכבים,https://he.wikipedia.org/wiki/כוכבים
אגב,201,201,אגב,https://he.wikipedia.org/wiki/אגב
אגב,201,201,קניין אגב,https://he.wikipedia.org/wiki/קניין אגב
לן,204,204,אוני לן,https://he.wikipedia.org/wiki/אוני לן
לן,204,204,לן (להקה),https://he.wikipedia.org/wiki/לן (להקה)
כהנים,205,205,כהן,https://he.wikipedia.org/wiki/כהן
כהנים,205,205,כהן (איש דת),https://he.wikipedia.org/wiki/כהן (איש דת)
כהנים,205,205,כהן (ביתא ישראל),https://he.wikipedia.org/wiki/כהן (ביתא ישראל)
כהנים,205,205,כהן (יהדות),https://he.wikipedia.org/wiki/כהן (יהדות)
כהנים,205,205,כהן (מבוכים ודרקונים),https://he.wikipedia.org/wiki/כהן (מבוכים ודרקונים)
כהנים,205,205,כהנים,https://he.wikipedia.org/wiki/כהנים
כהנים,205,205,כוהן,https://he.wikipedia.org/wiki/כוהן
כהנים,205,205,פלאמן,https://he.wikipedia.org/wiki/פלאמן
כהנים,205,205,קס,https://he.wikipedia.org/wiki/קס
כהנים,205,205,שלוש עשרה ערי הכהנים,https://he.wikipedia.org/wiki/שלוש עשרה ערי הכהנים
קא,207,207,אותו ואת בנו לא תשחטו ביום אחד,https://he.wikipedia.org/wiki/אותו ואת בנו לא תשחטו ביום אחד
קא,207,207,טומאת מצורע,https://he.wikipedia.org/wiki/טומאת מצורע
קא,207,207,קא,https://he.wikipedia.org/wiki/קא
קא,207,207,קא (קרקס השמש),https://he.wikipedia.org/wiki/קא (קרקס השמש)
צאת,211,211,יציאת מצרים,https://he.wikipedia.org/wiki/יציאת מצרים
הכוכבים,212,212,כוכב,https://he.wikipedia.org/wiki/כוכב
הכוכבים,212,212,כוכב (סמל),https://he.wikipedia.org/wiki/כוכב (סמל)
הכוכבים,212,212,כוכב קולנוע,https://he.wikipedia.org/wiki/כוכב קולנוע
הכוכבים,212,212,כוכבים,https://he.wikipedia.org/wiki/כוכבים
לן,215,215,אוני לן,https://he.wikipedia.org/wiki/אוני לן
לן,215,215,לן (להקה),https://he.wikipedia.org/wiki/לן (להקה)
לא,217,217,בנימין זאב הרצל,https://he.wikipedia.org/wiki/בנימין זאב הרצל
לא,217,217,חומות של תקווה,https://he.wikipedia.org/wiki/חומות של תקווה
לא,217,217,טעות,https://he.wikipedia.org/wiki/טעות
לא,217,217,לא,https://he.wikipedia.org/wiki/לא
לא,217,217,לא (לוגיקה),https://he.wikipedia.org/wiki/לא (לוגיקה)
לא,217,217,לא (סרט קולנוע),https://he.wikipedia.org/wiki/לא (סרט קולנוע)
לא,217,217,שילוח טמאים,https://he.wikipedia.org/wiki/שילוח טמאים
לא,217,217,שקר,https://he.wikipedia.org/wiki/שקר
ויקרא,220,220,ויקרא,https://he.wikipedia.org/wiki/ויקרא
ויקרא,220,220,ויקרא (פרשה),https://he.wikipedia.org/wiki/ויקרא (פרשה)
ויקרא,220,220,חומש ויקרא,https://he.wikipedia.org/wiki/חומש ויקרא
ויקרא,220,220,ספר ויקרא,https://he.wikipedia.org/wiki/ספר ויקרא
ויקרא,220,220,פרשת ויקרא,https://he.wikipedia.org/wiki/פרשת ויקרא
השמש,223,223,השמש,https://he.wikipedia.org/wiki/השמש
השמש,223,223,כוכב,https://he.wikipedia.org/wiki/כוכב
השמש,223,223,שמש (סמל),https://he.wikipedia.org/wiki/שמש (סמל)
ביאת,225,225,יחסי אישות (הלכה),https://he.wikipedia.org/wiki/יחסי אישות (הלכה)
שמשו,226,226,גבאי,https://he.wikipedia.org/wiki/גבאי
השמש,238,238,השמש,https://he.wikipedia.org/wiki/השמש
השמש,238,238,כוכב,https://he.wikipedia.org/wiki/כוכב
השמש,238,238,שמש (סמל),https://he.wikipedia.org/wiki/שמש (סמל)
ביאת,239,239,יחסי אישות (הלכה),https://he.wikipedia.org/wiki/יחסי אישות (הלכה)
השמש,240,240,השמש,https://he.wikipedia.org/wiki/השמש
השמש,240,240,כוכב,https://he.wikipedia.org/wiki/כוכב
השמש,240,240,שמש (סמל),https://he.wikipedia.org/wiki/שמש (סמל)
יומא,244,244,יומא,https://he.wikipedia.org/wiki/יומא
יומא,244,244,מסכת יומא,https://he.wikipedia.org/wiki/מסכת יומא
רבן גמליאל,22,23,רבן גמליאל,https://he.wikipedia.org/wiki/רבן גמליאל
רבן גמליאל,22,23,רבן גמליאל ברבי,https://he.wikipedia.org/wiki/רבן גמליאל ברבי
רבן גמליאל,22,23,רבן גמליאל דיבנה,https://he.wikipedia.org/wiki/רבן גמליאל דיבנה
רבן גמליאל,22,23,רבן גמליאל הזקן,https://he.wikipedia.org/wiki/רבן גמליאל הזקן
עמוד השחר,27,28,עלות השחר,https://he.wikipedia.org/wiki/עלות השחר
עמוד השחר,27,28,עמוד השחר,https://he.wikipedia.org/wiki/עמוד השחר
עמוד השחר,45,46,עלות השחר,https://he.wikipedia.org/wiki/עלות השחר
עמוד השחר,45,46,עמוד השחר,https://he.wikipedia.org/wiki/עמוד השחר
עמוד השחר,64,65,עלות השחר,https://he.wikipedia.org/wiki/עלות השחר
עמוד השחר,64,65,עמוד השחר,https://he.wikipedia.org/wiki/עמוד השחר
עמוד השחר,72,73,עלות השחר,https://he.wikipedia.org/wiki/עלות השחר
עמוד השחר,72,73,עמוד השחר,https://he.wikipedia.org/wiki/עמוד השחר
עמוד השחר,81,82,עלות השחר,https://he.wikipedia.org/wiki/עלות השחר
עמוד השחר,81,82,עמוד השחר,https://he.wikipedia.org/wiki/עמוד השחר
קריאת שמע,120,121,קריאת שמע,https://he.wikipedia.org/wiki/קריאת שמע
קריאת שמע,120,121,קריאת שמע על המיטה,https://he.wikipedia.org/wiki/קריאת שמע על המיטה
ויהי ערב,139,140,ויהי ערב,https://he.wikipedia.org/wiki/ויהי ערב
יום אחד,143,144,יום אחד,https://he.wikipedia.org/wiki/יום אחד
צאת הכוכבים,194,195,צאת הכוכבים,https://he.wikipedia.org/wiki/צאת הכוכבים
צאת הכוכבים,198,199,צאת הכוכבים,https://he.wikipedia.org/wiki/צאת הכוכבים
צאת הכוכבים,211,212,צאת הכוכבים,https://he.wikipedia.org/wiki/צאת הכוכבים
זמן קריאת שמע,119,121,זמני היום בהלכה,https://he.wikipedia.org/wiki/זמני היום בהלכה
